capability_id,source_kind,page,section,action,triggered_api,expected_result,target_feature_id,disposition,capability_status,legacy_implementation,legacy_verification,implementation_evidence,verification_evidence,domain_owner,canonical_method,canonical_path,canonical_operation_id,actor_scope,security_refs,protocol_refs,external_effect_status,migration_refs,source_evidence,notes,contract_status,domain_status,api_status,pg_status,migration_status,effect_status,shadow_status,deployment_status,resource_ref,action_ref,canonical_actor_scope,main_sha,contract_evidence_ref,domain_evidence_ref,api_evidence_ref,pg_evidence_ref,migration_evidence_ref,effect_evidence_ref,shadow_evidence_ref,deployment_evidence_ref
LEGACY-S05-021,FEATURE_MATRIX,/sidebar/bind-mobile,OAuth回退,发起并完成侧边栏OAuth,GET /api/sidebar/oauth/start;GET /api/sidebar/oauth/callback,start重定向到微信OAuth；callback建立员工session并重定向回侧边栏,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=328c3e6d670f221d09be37a019e77488fd00175e;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-021,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,发起并完成侧边栏OAuth,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-022,FEATURE_MATRIX,/sidebar/bind-mobile,owner token恢复,重新签发客户范围token,POST /api/sidebar/context-token,返回sidebar_owner_token及owner context,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=328c3e6d670f221d09be37a019e77488fd00175e;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-022,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,重新签发客户范围token,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-023,FEATURE_MATRIX,/sidebar/bind-mobile,工作台首页,加载workbench,GET /api/sidebar/v2/workbench?external_userid&owner_userid,返回customer、profile、workflow和diagnostics并渲染,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=1a22956b28dcde82104b205d1d502f8919d5d6e8;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-023,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,加载workbench,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-024,FEATURE_MATRIX,/sidebar/bind-mobile,核心画像,自动保存画像字段,PUT /api/sidebar/v2/profile,提交来源、行业、描述、需求卡点和更新人；成功提示已保存,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=1a22956b28dcde82104b205d1d502f8919d5d6e8;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-024,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,自动保存画像字段,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-025,FEATURE_MATRIX,/sidebar/bind-mobile,手机号,更改或重新绑定手机号,POST /api/sidebar/bind-mobile,提交external_userid、mobile和force_rebind；成功更新页头绑定状态,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=9dc8e5be7dc4c7a378ce225c9fb4a68ce0ff23cc;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-025,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,更改或重新绑定手机号,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-026,FEATURE_MATRIX,/sidebar/bind-mobile,问卷,加载和展开答案,GET /api/sidebar/v2/questionnaires,返回问卷列表并允许本地展开答案,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=1b3ba271e7bd2f00512fea00ffca43a4f658b851;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-026,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,加载和展开答案,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-027,FEATURE_MATRIX,/sidebar/bind-mobile,用户时间线,首屏、刷新、加载更多,GET /api/sidebar/v2/timeline?limit=20&offset,返回items、total、has_more、next_offset并分页渲染,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=aaec353132d248588efa80e07787bd691d3ca2ec;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-027,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,首屏、刷新、加载更多,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-028,FEATURE_MATRIX,/sidebar/bind-mobile,时间线来源,打开原问卷或订单,无新增REST请求,问卷切换到已加载问卷tab；订单在新窗口打开detail_url,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=dbff7bfbdf5af87c8419dcce6ca290c42218eafd;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-028,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,打开原问卷或订单,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-029,FEATURE_MATRIX,/sidebar/bind-mobile,商品,加载商品并发送卡片,GET /api/sidebar/v2/products;WeCom JSSDK sendChatMessage,返回普通和周期商品；点击发送后企微JSSDK发送news卡片,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=6226354b60c6e20bb64e2f9de07a81a6b5a04400;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-029,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,加载商品并发送卡片,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-030,FEATURE_MATRIX,/sidebar/bind-mobile,订单,切换普通或周期订单并打开详情,GET /api/sidebar/v2/orders;GET /api/sidebar/v2/periodic-orders,返回相应订单列表；详情在新窗口打开,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=dbff7bfbdf5af87c8419dcce6ca290c42218eafd;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-030,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,切换普通或周期订单并打开详情,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-031,FEATURE_MATRIX,/sidebar/bind-mobile,周期订单备注,保存备注,PUT /api/sidebar/v2/periodic-orders/{entitlement_id}/remark,返回更新后的periodic_order且write_model_status=updated,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=aaec353132d248588efa80e07787bd691d3ca2ec;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-031,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,保存备注,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-032,FEATURE_MATRIX,/sidebar/bind-mobile,图片素材,搜索和无限分页,GET /api/sidebar/v2/materials?type=image&limit=5&offset&q,返回materials、total、has_more、next_offset和quick_keywords,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=aaec353132d248588efa80e07787bd691d3ca2ec;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-032,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,搜索和无限分页,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-033,FEATURE_MATRIX,/sidebar/bind-mobile,素材缩略图,异步加载缩略图,GET /api/sidebar/v2/materials/image/{image_id}/thumbnail,可能返回图片、302、304或带pending响应头；客户端最终呈现ready或error,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=9dc8e5be7dc4c7a378ce225c9fb4a68ce0ff23cc;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-033,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,异步加载缩略图,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-034,FEATURE_MATRIX,/sidebar/bind-mobile,图片素材,发送图片到当前会话,POST /api/sidebar/v2/materials/send;WeCom JSSDK sendChatMessage,REST先取得media_id，再调用企微JSSDK发送image,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/545;sha=02483b8b1add3bf3d177e238f9c0ac9807298040;tests=w2;paths=web/src/sidebar/main.ts,method=w2;command=docs/evidence/p4/sidebar-w2.md,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-034,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,发送图片到当前会话,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-035,FEATURE_MATRIX,/sidebar/bind-mobile,其他客服聊天,加载聊天记录,GET /api/sidebar/v2/other-staff-messages?external_userid&current_userid&limit=20,返回其他客服消息并仅展示text或image类型的最后20条,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,"pr=/pull/545;sha=9ef60043ecd7ff3f7e70fa2c4f52edc6bf0bbf1e;tests=w2;paths=internal/sidebar/app/other_staff_chat.go,internal/wecom/app/sidebar_other_staff_chat.go,web/src/sidebar/main.ts",method=w2;command=docs/evidence/p4/sidebar-w2.md,sidebar,GET,/api/sidebar/v2/other-staff-chats,getSidebarOtherStaffChats,sidebar_owner_customer_scope,sidebar_context_token,none,NOT_EXECUTED,none,docs/feature-matrix.csv:LEGACY-S05-035,"Local masked archive only; active owner mismatch and unavailable identity fail closed; no Provider call.",IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,NOT_APPLICABLE,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/sidebar/bind-mobile,加载聊天记录,sidebar_owner_customer_scope,d3a66948195ed7671442bf127a0ebedb5c8beb75,api/openapi.yaml;internal/sidebar/http/other_staff_chat.go,internal/wecom/app/sidebar_other_staff_chat.go,cmd/aicrm/sidebar_api.go,internal/wecom/store/queries/message_archive.sql,NOT_APPLICABLE,NOT_APPLICABLE,NOT_EXECUTED,NOT_EXECUTED
LEGACY-S05-036,FEATURE_MATRIX,/login,登录入口,点击QR或OAuth链接,服务端生成的login_links href,进入对应认证入口,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/205;sha=9f0615863af2574ff0492ca77aad5538f2aa2ac4;tests=cmd/aicrm/legacy_auth_test.go+cmd/aicrm/legacy_auth_integration_test.go+acceptance/auth/a01_migration_compatibility.sh;paths=cmd/aicrm/legacy_auth.go+internal/auth/app/oauth_state.go,method=router_unit_and_PG16;command=P4A01_AUTH_TEST_DATABASE_URL=loopback make p4-a01-auth-acceptance && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-036,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/login,点击QR或OAuth链接,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-037,FEATURE_MATRIX,shared shell,会话,退出后台,GET /logout,撤销browser session、删除session和CSRF cookie并302到/login,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/205;sha=9f0615863af2574ff0492ca77aad5538f2aa2ac4;tests=cmd/aicrm/legacy_auth_test.go+cmd/aicrm/legacy_auth_integration_test.go+acceptance/auth/a01_migration_compatibility.sh;paths=cmd/aicrm/legacy_auth.go+internal/auth/app/service.go,method=router_unit_and_PG16;command=P4A01_AUTH_TEST_DATABASE_URL=loopback make p4-a01-auth-acceptance && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-037,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,shared shell,退出后台,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-038,FEATURE_MATRIX,/admin/config,配置类目列表,切换类目enabled,PUT /api/admin/config/categories/{category_key}/enabled,保存类目开关并更新状态文字,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/227;sha=d8ff6ff5459473babe7433b1c1f9cf959e6a3e4e;tests=cmd/aicrm/legacy_admin_ops_test.go+cmd/aicrm/legacy_admin_ops_app_settings_resource_test.go+acceptance/adminops/control_plane_integration_test.go;paths=cmd/aicrm/legacy_admin_ops.go+internal/adminops/app/service.go+internal/adminops/store/repository.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/adminops/app ./acceptance/adminops && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-038,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/config,切换类目enabled,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-039,FEATURE_MATRIX,/admin/config/detail/{category_key},配置详情,保存设置或执行检查,PUT /api/admin/config/categories/{category_key}/settings;POST /api/admin/config/categories/{category_key}/check,保存返回changed和config；检查依据summary.failed显示通过或失败,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/227;sha=d8ff6ff5459473babe7433b1c1f9cf959e6a3e4e;tests=cmd/aicrm/legacy_admin_ops_test.go+cmd/aicrm/legacy_admin_ops_app_settings_resource_test.go+acceptance/adminops/control_plane_integration_test.go;paths=cmd/aicrm/legacy_admin_ops.go+internal/adminops/app/service.go+internal/adminops/store/repository.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/adminops/app ./acceptance/adminops && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-039,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/config/detail/{category_key},保存设置或执行检查,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-040,FEATURE_MATRIX,/admin/config/detail/admin_access,管理员访问,选择成员并保存登录权限,OperationMemberPicker.open（shared component；transport outside frozen source set）;POST /admin/config/login-access/save,共享组件选择成员后提交登录权限并302回详情页,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,NOT_STARTED,NOT_RUN,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-040,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/config/detail/admin_access,选择成员并保存登录权限,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-041,FEATURE_MATRIX,/admin/config/api-key,API Key,生成,POST /api/admin/config/api-key/generate,confirm=true时创建并启用key；成功HTTP 201且完整key一次性展示,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/227;sha=d8ff6ff5459473babe7433b1c1f9cf959e6a3e4e;tests=cmd/aicrm/legacy_admin_ops_test.go+cmd/aicrm/legacy_admin_ops_app_settings_resource_test.go+acceptance/adminops/control_plane_integration_test.go;paths=cmd/aicrm/legacy_admin_ops.go+internal/adminops/app/service.go+internal/adminops/store/repository.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/adminops/app ./acceptance/adminops && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-041,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/config/api-key,生成,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S05-042,FEATURE_MATRIX,/admin/config/api-key,API Key,轮换,POST /api/admin/config/api-key/rotate,confirm=true时轮换并一次性展示新key,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/227;sha=d8ff6ff5459473babe7433b1c1f9cf959e6a3e4e;tests=cmd/aicrm/legacy_admin_ops_test.go+cmd/aicrm/legacy_admin_ops_app_settings_resource_test.go+acceptance/adminops/control_plane_integration_test.go;paths=cmd/aicrm/legacy_admin_ops.go+internal/adminops/app/service.go+internal/adminops/store/repository.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/adminops/app ./acceptance/adminops && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S05-042,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/config/api-key,轮换,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
