mapping_id,legacy_table,legacy_domain,source_presence,legacy_decision,replacement_disposition,target_schema_status,candidate_targets,watermark_strategy,fk_strategy,safety_rule,field_mapping_count,legacy_implementation,legacy_verification,source_evidence,migration_execution_status,notes,source_sha,source_key,import_key,transform_version,pii_ref,reject_ref,quarantine_ref,full_run_ref,incremental_run_ref,reconcile_ref,rollback_ref,run_receipt_ref,contract_status,execution_status,reconcile_status,rollback_status,receipt_status
LEGACY-T14-035,auth_webhook_replay,auth_platform,HEAD_PHYSICAL,DROP,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"never replay provider calls, sessions, messages, welcome actions, or owner-transfer workflows",4,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-035,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-036,automation_agent_audit_log,automation_agents,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",13,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-036,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-037,automation_agent_config,automation_agents,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,planned:automations,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",11,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-037,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-038,automation_agent_idempotency,automation_agents,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",12,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-038,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-039,automation_agent_llm_call_log,ai_audience_ops,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",16,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-039,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-040,automation_agent_output,ai_audience_ops,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",26,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-040,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-041,automation_agent_output_export_job,legacy_automation_agent,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-041,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-042,automation_agent_prompt_registry,legacy_automation_agent,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-042,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-043,automation_agent_router_config,legacy_automation_agent,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-043,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-044,automation_agent_run,automation_agents,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",24,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-044,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-045,automation_agent_runtime_config,automation_agents,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",18,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-045,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-046,automation_agent_skill_call_audit,legacy_automation_agent,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-046,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-047,automation_agent_skill_registry,legacy_automation_agent,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-047,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-048,automation_agent_webhook_batch,automation_agents,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",26,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-048,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-049,automation_agent_webhook_item,automation_agents,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",27,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-049,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-050,automation_agents,automation_agents,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,planned:automations,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",18,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-050,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-051,automation_ai_push_log,automation_engine,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",3,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-051,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-052,automation_channel,channel_entry,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,PENDING_TARGET_SCHEMA,planned:channels,UPDATED_AT_PLUS_KEY,rewrite through migration_import_ledger; quarantine every unresolved reference,"identity and staff references are scoped and fail-closed; unresolved facts remain quarantined and no welcome, tag, assignment, or provider effect is replayed",28,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-052,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-053,automation_channel_assignee,channel_entry,HEAD_PHYSICAL,DROP,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"never replay provider calls, sessions, messages, welcome actions, or owner-transfer workflows",10,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-053,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-054,automation_channel_assignment_event,channel_entry,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,PENDING_TARGET_SCHEMA,planned:customer_events|planned:pending_events,UPDATED_AT_PLUS_KEY,rewrite through migration_import_ledger; quarantine every unresolved reference,"identity and staff references are scoped and fail-closed; unresolved facts remain quarantined and no welcome, tag, assignment, or provider effect is replayed",13,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-054,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-055,automation_channel_contact,channel_entry,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,PENDING_TARGET_SCHEMA,planned:customers|planned:customer_events,UPDATED_AT_PLUS_KEY,rewrite through migration_import_ledger; quarantine every unresolved reference,"identity and staff references are scoped and fail-closed; unresolved facts remain quarantined and no welcome, tag, assignment, or provider effect is replayed",10,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-055,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-056,automation_channel_entry_effect_log,channel_entry,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",14,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-056,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-057,automation_channel_entry_runtime,channel_entry,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"never enqueue, retry, dispatch, approve, or resume legacy work",24,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-057,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-058,automation_channel_qrcode_asset,channel_entry,HEAD_PHYSICAL,DROP,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"never replay provider calls, sessions, messages, welcome actions, or owner-transfer workflows",17,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-058,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-059,automation_channel_scene_alias,channel_entry,HEAD_PHYSICAL,DROP,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"never replay provider calls, sessions, messages, welcome actions, or owner-transfer workflows",15,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-059,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-060,automation_event,automation_legacy,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,NO_TARGET,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-060,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-061,automation_event_v2,automation_legacy,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,NO_TARGET,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-061,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-062,automation_execution_trace,automation,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,NO_TARGET,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-062,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-063,automation_focus_send_batch,legacy_automation,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-063,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-064,automation_focus_send_batch_item,legacy_automation,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-064,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-065,automation_frequency_budget,automation_engine,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",10,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-065,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-066,automation_frequency_consumption,automation_engine,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",8,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-066,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-067,automation_group_ops_effect_dependency,automation_engine_group_ops,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",11,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-067,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-068,automation_group_ops_effect_graph,automation_engine_group_ops,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",16,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-068,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
