mapping_id,partition,legacy_path,legacy_route_name,manifest_methods,manifest_method_bundle,manifest_path,audience,layer,auth_scheme,requires_auth,csrf,access_scope,capability_owner,legacy_external_effects,candidate_v2_method,candidate_v2_path,candidate_v2_operation_id,target_mapping_id,legacy_disposition,signoff,discrepancy_flags,route_disposition,classification_status,source_evidence,classification,classification_reason,domain_owner_or_reassignment,candidate_v2_api_or_semantics,direct_v2_reference_count,feature_matrix_ids,classification_source_evidence,classification_evidence_refs,classification_notes
LEGACY-API-0030,S02,/admin/config/login-access,api.admin_config_login_access,GET,GET,/admin/config/login-access,admin,admin_page,human_session,true,false,global,admin_config,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:1427-1429,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,NONE,aicrm_next/platform/admin_config/api.py:1427-1429,legacy-route-disposition-ledger.csv:31;aicrm_next/platform/admin_config/api.py:1427-1429;legacy-routes-6cb989c.json:route_index=29,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0031,S02,/admin/config/login-access/directory/refresh,api.admin_config_refresh_login_access_directory,POST,POST,/admin/config/login-access/directory/refresh,admin,admin_page,human_session,true,true,global,admin_config,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:1432-1437,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,NONE,aicrm_next/platform/admin_config/api.py:1432-1437,legacy-route-disposition-ledger.csv:32;aicrm_next/platform/admin_config/api.py:1432-1437;legacy-routes-6cb989c.json:route_index=30,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0032,S02,/admin/config/login-access/save,api.admin_config_save_login_access,POST,POST,/admin/config/login-access/save,admin,admin_page,human_session,true,true,global,admin_config,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:1440-1449,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,LEGACY-S05-040,aicrm_next/platform/admin_config/api.py:1440-1449,legacy-route-disposition-ledger.csv:33;aicrm_next/platform/admin_config/api.py:1440-1449;legacy-routes-6cb989c.json:route_index=31;docs/feature-matrix.csv:41,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0033,S02,/admin/config/mcp-tools,api.admin_config_mcp_tools,GET,GET,/admin/config/mcp-tools,admin,admin_page,human_session,true,false,global,admin_config,staging_disabled,GET,/admin/config/mcp-tools,getLegacyMcpToolsRedirect,P4-API-DOCS-0003-0033-R2,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:1294-1296,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),1,NONE,aicrm_next/platform/admin_config/api.py:1294-1296,legacy-route-disposition-ledger.csv:34;aicrm_next/platform/admin_config/api.py:1294-1296;legacy-routes-6cb989c.json:route_index=32;api/openapi.yaml:829,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0034,S02,/admin/config/mcp-tools/save,api.admin_config_save_mcp_tool,POST,POST,/admin/config/mcp-tools/save,admin,admin_page,human_session,true,true,global,admin_config,staging_disabled,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:1299-1301,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,NONE,aicrm_next/platform/admin_config/api.py:1299-1301,legacy-route-disposition-ledger.csv:35;aicrm_next/platform/admin_config/api.py:1299-1301;legacy-routes-6cb989c.json:route_index=33,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0035,S02,/admin/config/releases,api.admin_config_releases,GET,GET,/admin/config/releases,admin,admin_page,human_session,true,false,global,admin_config,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:565-607,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),1,NONE,aicrm_next/platform/admin_config/api.py:565-607,legacy-route-disposition-ledger.csv:36;aicrm_next/platform/admin_config/api.py:565-607;legacy-routes-6cb989c.json:route_index=34;api/openapi.yaml:9511,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0036,S02,/admin/config/releases,api.admin_config_release_create,POST,POST,/admin/config/releases,admin,admin_page,human_session,true,true,global,admin_config,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:629-643,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,LEGACY-S05-054,aicrm_next/platform/admin_config/api.py:629-643,legacy-route-disposition-ledger.csv:37;aicrm_next/platform/admin_config/api.py:629-643;legacy-routes-6cb989c.json:route_index=35;docs/feature-matrix.csv:55,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0037,S02,/admin/config/releases/new,api.admin_config_release_new,GET,GET,/admin/config/releases/new,admin,admin_page,human_session,true,false,global,admin_config,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:610-626,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),1,NONE,aicrm_next/platform/admin_config/api.py:610-626,legacy-route-disposition-ledger.csv:38;aicrm_next/platform/admin_config/api.py:610-626;legacy-routes-6cb989c.json:route_index=36;api/openapi.yaml:9531,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0038,S02,/admin/config/releases/{release_id},api.admin_config_release_detail,GET,GET,/admin/config/releases/{release_id},admin,admin_page,human_session,true,false,global,admin_config,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:646-671,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),1,NONE,aicrm_next/platform/admin_config/api.py:646-671,legacy-route-disposition-ledger.csv:39;aicrm_next/platform/admin_config/api.py:646-671;legacy-routes-6cb989c.json:route_index=37;api/openapi.yaml:9552,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0039,S02,/admin/config/releases/{release_id}/publish,api.admin_config_release_publish,POST,POST,/admin/config/releases/{release_id}/publish,admin,admin_page,human_session,true,true,global,admin_config,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:686-701,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,LEGACY-S05-056,aicrm_next/platform/admin_config/api.py:686-701,legacy-route-disposition-ledger.csv:40;aicrm_next/platform/admin_config/api.py:686-701;legacy-routes-6cb989c.json:route_index=38;docs/feature-matrix.csv:57,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0040,S02,/admin/config/releases/{release_id}/rollback,api.admin_config_release_rollback,POST,POST,/admin/config/releases/{release_id}/rollback,admin,admin_page,human_session,true,true,global,admin_config,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:704-718,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,LEGACY-S05-057,aicrm_next/platform/admin_config/api.py:704-718,legacy-route-disposition-ledger.csv:41;aicrm_next/platform/admin_config/api.py:704-718;legacy-routes-6cb989c.json:route_index=39;docs/feature-matrix.csv:58,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0041,S02,/admin/config/releases/{release_id}/validate,api.admin_config_release_validate,POST,POST,/admin/config/releases/{release_id}/validate,admin,admin_page,human_session,true,true,global,admin_config,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:674-683,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,LEGACY-S05-055,aicrm_next/platform/admin_config/api.py:674-683,legacy-route-disposition-ledger.csv:42;aicrm_next/platform/admin_config/api.py:674-683;legacy-routes-6cb989c.json:route_index=40;docs/feature-matrix.csv:56,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0042,S02,/admin/config/wecom-tags,api.admin_config_wecom_tags,GET,GET,/admin/config/wecom-tags,admin,admin_page,human_session,true,false,global,admin_config,staging_disabled,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/platform/admin_config/api.py:519-521,UI_ONLY,manifest_admin_page,ui/admin_config,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,NONE,aicrm_next/platform/admin_config/api.py:519-521,legacy-route-disposition-ledger.csv:43;aicrm_next/platform/admin_config/api.py:519-521;legacy-routes-6cb989c.json:route_index=41,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0043,S04,/admin/coupons,api.admin_coupons_page,GET,GET,/admin/coupons,admin,admin_page,human_session,true,false,global,commerce,none,GET,/admin/coupons,getLegacyCouponListPage,P4-COUPON-AB,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:55-88,UI_ONLY,manifest_admin_page,ui/commerce,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),1,LEGACY-S07-011,aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:55-88,legacy-route-disposition-ledger.csv:44;aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:55-88;legacy-routes-6cb989c.json:route_index=42;api/openapi.yaml:4030;docs/feature-matrix.csv:123,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0044,S04,/admin/coupons/new,api.admin_coupon_new_page,GET,GET,/admin/coupons/new,admin,admin_page,human_session,true,false,global,commerce,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:91-113,UI_ONLY,manifest_admin_page,ui/commerce,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),1,LEGACY-S07-012,aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:91-113,legacy-route-disposition-ledger.csv:45;aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:91-113;legacy-routes-6cb989c.json:route_index=43;api/openapi.yaml:4044;docs/feature-matrix.csv:124,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0045,S04,/admin/coupons/{coupon_id}/data,api.admin_coupon_data_page,GET,GET,/admin/coupons/{coupon_id}/data,admin,admin_page,human_session,true,false,global,commerce,none,GET,/admin/coupons/{coupon_id}/data,getLegacyCouponDataPage,P4-COUPON-AB,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:152-187,UI_ONLY,manifest_admin_page,ui/commerce,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),1,LEGACY-S07-013,aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:152-187,legacy-route-disposition-ledger.csv:46;aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:152-187;legacy-routes-6cb989c.json:route_index=44;api/openapi.yaml:4058;docs/feature-matrix.csv:125,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0046,S04,/admin/coupons/{coupon_id}/edit,api.admin_coupon_edit_page,GET,GET,/admin/coupons/{coupon_id}/edit,admin,admin_page,human_session,true,false,global,commerce,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:116-149,UI_ONLY,manifest_admin_page,ui/commerce,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),1,LEGACY-S07-014,aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:116-149,legacy-route-disposition-ledger.csv:47;aicrm_next/extensions/commerce/commerce/coupons/admin_pages.py:116-149;legacy-routes-6cb989c.json:route_index=45;api/openapi.yaml:4074;docs/feature-matrix.csv:126,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0047,S02,/admin/customer-360/{unionid},api.admin_customer_360_page,GET,GET,/admin/customer-360/{unionid},admin,admin_page,human_session,true,false,global,customer_read_model,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,S02-D06_FIXTURE_OR_DEGRADED_EMPTY_RESULT_BOUNDARY,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/crm/customer_read_model/admin_pages.py:187-233,UI_ONLY,manifest_admin_page,ui/customer_read_model,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,LEGACY-S05-009,aicrm_next/crm/customer_read_model/admin_pages.py:187-233,legacy-route-disposition-ledger.csv:48;aicrm_next/crm/customer_read_model/admin_pages.py:187-233;legacy-routes-6cb989c.json:route_index=46;docs/feature-matrix.csv:10,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0048,S02,/admin/customers,api.admin_console_customers,GET,GET,/admin/customers,admin,admin_page,human_session,true,false,global,customer_read_model,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,S02-D05_LEGACY_OFFSET_NON_EQUIVALENCE|S02-D06_FIXTURE_OR_DEGRADED_EMPTY_RESULT_BOUNDARY,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/crm/customer_read_model/admin_pages.py:94-124,UI_ONLY,manifest_admin_page,ui/customer_read_model,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,"LEGACY-S05-001,LEGACY-S05-008",aicrm_next/crm/customer_read_model/admin_pages.py:94-124,"legacy-route-disposition-ledger.csv:49;aicrm_next/crm/customer_read_model/admin_pages.py:94-124;legacy-routes-6cb989c.json:route_index=47;docs/feature-matrix.csv:2,9",页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0049,S02,/admin/customers/{unionid},api.admin_console_customer_detail,GET,GET,/admin/customers/{unionid},admin,admin_page,human_session,true,false,global,customer_read_model,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,S02-D06_FIXTURE_OR_DEGRADED_EMPTY_RESULT_BOUNDARY,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/crm/customer_read_model/admin_pages.py:127-184,UI_ONLY,manifest_admin_page,ui/customer_read_model,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,"LEGACY-S05-002,LEGACY-S05-003,LEGACY-S05-008",aicrm_next/crm/customer_read_model/admin_pages.py:127-184,"legacy-route-disposition-ledger.csv:50;aicrm_next/crm/customer_read_model/admin_pages.py:127-184;legacy-routes-6cb989c.json:route_index=48;docs/feature-matrix.csv:3,4,9",页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0050,S04,/admin/hxc-dashboard,api.admin_hxc_dashboard_workspace,GET,GET,/admin/hxc-dashboard,admin,admin_page,human_session,true,false,global,hxc_dashboard,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/extensions/hxc/hxc_dashboard/api.py:122-145,UI_ONLY,manifest_admin_page,ui/hxc_dashboard,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,LEGACY-S07-015,aicrm_next/extensions/hxc/hxc_dashboard/api.py:122-145,legacy-route-disposition-ledger.csv:51;aicrm_next/extensions/hxc/hxc_dashboard/api.py:122-145;legacy-routes-6cb989c.json:route_index=49;docs/feature-matrix.csv:127,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0051,S04,/admin/hxc-send-config,api.admin_hxc_send_config_page,GET,GET,/admin/hxc-send-config,admin,admin_page,human_session,true,false,global,hxc_dashboard,none,GET,/admin/hxc-send-config,getLegacyHXCSendConfigPage,P4-HXC-SENDER-0051-0348,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/extensions/hxc/hxc_dashboard/api.py:148-172,UI_ONLY,manifest_admin_page,ui/hxc_dashboard,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),1,LEGACY-S07-016,aicrm_next/extensions/hxc/hxc_dashboard/api.py:148-172,legacy-route-disposition-ledger.csv:52;aicrm_next/extensions/hxc/hxc_dashboard/api.py:148-172;legacy-routes-6cb989c.json:route_index=50;api/openapi.yaml:6261;docs/feature-matrix.csv:128,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0052,S04,/admin/image-library,api.admin_image_library_workspace,GET,GET,/admin/image-library,admin,admin_page,human_session,true,false,global,media_library,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/engagement/media_library/admin_pages.py:15-23,UI_ONLY,manifest_admin_page,ui/media_library,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),0,LEGACY-S07-017,aicrm_next/engagement/media_library/admin_pages.py:15-23,legacy-route-disposition-ledger.csv:53;aicrm_next/engagement/media_library/admin_pages.py:15-23;legacy-routes-6cb989c.json:route_index=51;docs/feature-matrix.csv:129,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
LEGACY-API-0053,S04,/admin/logout,api.admin_logout_compat,GET,GET,/admin/logout,admin,admin_page,human_session,true,false,global,admin_shell,none,GET,/admin/logout,getLegacyAdminLogoutCompat,P4-ADMIN-SHELL-0053,MIGRATE,APPROVED,NONE,UI_ONLY,FRONTEND_INTEGRATION_DEFERRED,aicrm_next/app/admin_console/routes.py:42-44,UI_ONLY,manifest_admin_page,ui/admin_shell,V2_NEW_SEMANTICS:UI_ONLY_PAGE_OR_REDIRECT(no_backend_api_inferred),1,NONE,aicrm_next/app/admin_console/routes.py:42-44,legacy-route-disposition-ledger.csv:54;aicrm_next/app/admin_console/routes.py:42-44;legacy-routes-6cb989c.json:route_index=52;api/openapi.yaml:792,页面/跳转路由；不得作为后端 API 完成项计数。页面所需 API 需由独立 backend rows/contract 覆盖.
